iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
43,2.2147305011749268,-574.2806892574877,36.2283186502574,-514.8399912649871,-663.6959105631338,0.6557902135834319,0.05,0.09618425369262695,0.4130830764770508,0.025566839,0.075915314,-570.412073441006,-0.0769241069287249,-2.3686195564324577,0.0,6286,1.1194381713867188,0.00031247036615051244,0.0002542112886511722,-526.2585024373356
44,2.4501898288726807,-576.1764176532074,34.94690189070468,-517.6589438468005,-673.3204916941322,0.6791065389944864,0.05,0.0751500129699707,0.6340000629425049,0.025944505,0.07431543,-570.9885078622261,-0.0773690495283488,-2.377985301136554,0.0,6519,1.2213401794433594,0.0002492231440524593,0.00020882017766466832,-528.0180700534461
45,2.34336256980896,-572.6345052572866,34.42595603473102,-519.1610673526718,-667.1284489079005,0.7114482849227578,0.05,0.10080194473266602,0.905343770980835,0.025475334,0.06999823,-571.1531076017322,-0.07624633693741197,-2.360477585056081,0.0,6571,1.216317892074585,0.0003124609779451619,0.00028056259263539366,-531.304696723272
46,2.647042989730835,-582.6858450638871,39.4608431179327,-524.3907100310732,-690.574684673011,0.7713255941933433,0.05,0.07154083251953125,1.0643846988677979,0.024652723,0.06328467,-572.3063813479478,-0.08104204291002341,-2.4108317105853607,0.0,7324,1.518143653869629,0.00043156595695022736,0.0004131921141489037,-527.0911021309867
47,2.542588710784912,-580.6066264087857,37.36447356404723,-521.9394567615337,-737.4061835010095,0.7644190408153799,0.05,0.07299160957336426,0.6002264022827148,0.026389204,0.065218635,-573.1364058540316,-0.0827102615769025,-2.4002721285903466,0.0,7289,1.3231427669525146,0.0004092889484185873,0.0003400697325618739,-528.1071543762681
48,2.630608320236206,-589.1531515873884,38.411375597302076,-521.5698644364904,-724.698502848283,0.8234097392569351,0.05,0.10795092582702637,0.8328783512115479,0.025634049,0.060273815,-574.7380804273673,-0.0817566317383187,-2.443169302425511,0.0,8107,1.524571180343628,0.0005063627527921825,0.00040334748802795293,-530.6073544978747
49,2.5207571983337402,-585.7930343104886,40.612121461370904,-523.5843456406184,-726.6264953242489,0.8494499120183294,0.05,0.06259775161743164,0.7256631851196289,0.025031947,0.059327304,-575.8435758156795,-0.08202386228886806,-2.4265565947630154,0.0,8340,2.1216583251953125,0.0010221552984018688,0.0008518061961583785,-529.0469728841222
50,2.418642044067383,-588.0193476508522,43.15153146944249,-509.62286665163816,-732.4534006373117,0.8535841383063786,0.05,0.06305742263793945,0.39761829376220703,0.02604132,0.057667114,-577.0611529991968,-0.08181655914718165,-2.437497751921211,0.0,8525,1.8654038906097412,0.0008669025386878997,0.0007531579608134162,-529.9545177610989
51,2.6317739486694336,-579.9288577484951,37.34375077061613,-520.6558305490765,-724.8539873486166,0.8080147430268665,0.05,0.05355548858642578,1.0353529453277588,0.025550226,0.062670775,-577.3479234741266,-0.08215655589707277,-2.397510815403766,0.0,8421,1.861591100692749,0.0010648250152351115,0.0009699386302313661,-528.3023683590202
52,2.5771498680114746,-577.2096548103432,40.675112800148206,-472.6188344653192,-773.0792309902869,0.8499817935452886,0.05,0.09000635147094727,0.9680798053741455,0.025030736,0.058014072,-577.3340966077483,-0.08221093172213921,-2.384097481370766,0.0,8366,1.6590209007263184,0.0012985753788371018,0.0011959358458984892,-525.8558737405821
53,2.7464394569396973,-584.8996504772712,34.60421307281279,-518.284306329539,-720.6889851543108,0.954352074538907,0.05,0.06899905204772949,0.7829983234405518,0.025148202,0.05384071,-578.0906519947006,-0.08067027031997136,-2.422282579813165,0.0,9007,1.7017550468444824,0.0012021290694398468,0.001133545534670551,-525.2538468404891
54,2.8592779636383057,-586.512190050811,35.929207649471024,-513.4660887572552,-722.8081848205929,0.9091021352134631,0.05,0.07175040245056152,1.2086777687072754,0.02520791,0.054624002,-578.9328058003116,-0.0825490630305221,-2.430656282773278,0.0,9556,2.16990327835083,0.0018791468039249118,0.00180383456383041,-525.7880361347669
55,2.721747398376465,-586.2287566363719,31.165539453221392,-518.289981045374,-665.729995344735,0.8459009730601971,0.05,0.06751441955566406,0.7829639911651611,0.025629776,0.06216834,-579.6624008839176,-0.0831469602678514,-2.4290552254505724,0.0,9546,1.9080302715301514,0.001178705727153585,0.0010399260734981065,-524.2162892390794
56,2.886988878250122,-589.8106704242234,33.96992882639624,-496.82682304284964,-702.8220172393476,0.9699552557949435,0.05,0.0886075496673584,0.9339511394500732,0.024927275,0.05124653,-580.6772278379482,-0.08674128708765291,-2.4470095547253767,0.0,10115,1.7811884880065918,0.0014660150046376125,0.0013447100511703018,-524.4070868521228
57,2.7985832691192627,-582.8081140668324,36.310983986994664,-519.7639473716714,-710.4611561007998,0.9577542538032998,0.05,0.07258868217468262,0.7927916049957275,0.025095854,0.050484143,-580.8903164608366,-0.08298923554982048,-2.4121360371340494,0.0,10221,1.7871861457824707,0.0017104762812819633,0.0015727344609393543,-528.5509252483974
58,3.112046957015991,-587.3731596417725,36.39026183240406,-459.7702059522656,-680.9545254038597,1.0036363550141736,0.05,0.08092856407165527,1.2302627563476562,0.025313377,0.04995774,-581.5386007789302,-0.08348296033485805,-2.435251759394745,0.0,11000,1.781160593032837,0.002520494854119327,0.002092290026542144,-528.6985140225885
